dataset_root,filename,path,text,label_length,orig_width,orig_height,scaled_width,source_group
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,23_54_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/23_54_1.jpg,Hải,3,128,81,152,crop:23
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,392_79_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/392_79_1.jpg,cho,3,128,100,123,crop:392
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,101_27_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/101_27_1.jpg,xương,5,128,68,181,crop:101
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,529_200_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/529_200_1.jpg,từ,2,128,123,100,crop:529
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,351_85_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/351_85_1.jpg,hơn,3,128,105,117,crop:351
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,102_155_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/102_155_1.jpg,với,3,128,130,95,crop:102
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,120_84_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/120_84_1.jpg,ngày,4,128,92,134,crop:120
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,441_66_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/441_66_1.jpg,đóng,4,128,82,150,crop:441
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,49_234_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/49_234_1.jpg,2004,4,128,55,223,crop:49
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,104_33_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/104_33_1.jpg,thảo,4,128,82,150,crop:104
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,30_211_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/30_211_2.jpg,gấp,3,128,106,116,crop:30
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,38_176_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/38_176_2.jpg,đến,3,128,88,140,crop:38
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,184_5_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/184_5_1.jpg,nạn,3,128,78,158,crop:184
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,202_4_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/202_4_1.jpg,Văn,3,128,83,148,crop:202
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,238_86_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/238_86_1.jpg,trạm,4,128,89,138,crop:238
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,102_13_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/102_13_1.jpg,loa,3,128,82,150,crop:102
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,32_178_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/32_178_1.jpg,hồi,3,128,97,127,crop:32
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,393_232_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/393_232_1.jpg,các,3,128,110,112,crop:393
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,733_201_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/733_201_1.jpg,luận,4,128,74,166,crop:733
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,3_162_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/3_162_2.jpg,dự,2,128,139,88,crop:3
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,292_226_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/292_226_1.jpg,tống,4,128,94,131,crop:292
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,175_38_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/175_38_1.jpg,vui,3,128,88,140,crop:175
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,243_55_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/243_55_1.jpg,Và,2,128,98,125,crop:243
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,29_230_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/29_230_2.jpg,chở,3,128,56,219,crop:29
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,107_62_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/107_62_1.jpg,làm,3,128,72,171,crop:107
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,668_118_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/668_118_1.jpg,chưa,4,128,70,176,crop:668
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,254_172_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/254_172_1.jpg,trễ,3,128,71,173,crop:254
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,633_177_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/633_177_1.jpg,sau,3,128,58,212,crop:633
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,13_40_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/13_40_2.jpg,phương,6,128,113,109,crop:13
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,236_25_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/236_25_1.jpg,vụ,2,128,119,103,crop:236
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,341_68_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/341_68_1.jpg,Dù,2,128,102,120,crop:341
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,420_220_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/420_220_1.jpg,tỉnh,4,128,76,162,crop:420
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,144_234_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/144_234_1.jpg,chính,5,128,61,201,crop:144
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,301_191_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/301_191_1.jpg,thuốc,5,128,54,228,crop:301
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,108_169_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/108_169_1.jpg,kể,2,128,102,120,crop:108
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,46_242_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/46_242_1.jpg,hoàn,4,128,74,166,crop:46
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,468_106_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/468_106_1.jpg,từ,2,128,119,103,crop:468
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,307_95_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/307_95_1.jpg,Văn,3,128,91,135,crop:307
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,176_194_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/176_194_1.jpg,Trường,6,128,88,140,crop:176
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,309_242_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/309_242_1.jpg,Lê,2,128,116,106,crop:309
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,192_114_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/192_114_1.jpg,hứa,3,128,86,143,crop:192
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,547_55_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/547_55_1.jpg,hồ,2,128,145,85,crop:547
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,519_142_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/519_142_1.jpg,sống,4,128,132,93,crop:519
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,64_100_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/64_100_1.jpg,theo,4,128,67,183,crop:64
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,364_197_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/364_197_1.jpg,cầu,3,128,92,134,crop:364
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,428_5_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/428_5_1.jpg,tăng,4,128,99,124,crop:428
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,498_177_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/498_177_1.jpg,trên,4,128,59,208,crop:498
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,177_6_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/177_6_1.jpg,10,2,128,69,178,crop:177
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,147_80_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/147_80_1.jpg,không,5,128,82,150,crop:147
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,18_248_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/18_248_2.jpg,tâm,3,128,47,261,crop:18
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,185_228_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/185_228_1.jpg,ai,2,128,116,106,crop:185
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,165_214_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/165_214_1.jpg,ngành,5,128,54,228,crop:165
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,114_119_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/114_119_1.jpg,vào,3,128,82,150,crop:114
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,446_7_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/446_7_1.jpg,9,1,128,180,68,crop:446
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,981_34_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/981_34_1.jpg,nói,3,128,94,131,crop:981
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,349_230_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/349_230_1.jpg,vì,2,128,125,98,crop:349
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,223_234_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/223_234_1.jpg,nghe,4,128,89,138,crop:223
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,93_38_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/93_38_1.jpg,tuy,3,128,126,98,crop:93
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,114_116_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/114_116_1.jpg,ở,1,128,172,71,crop:114
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,95_219_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/95_219_1.jpg,nghị,4,128,97,127,crop:95
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,283_120_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/283_120_1.jpg,Bình,4,128,97,127,crop:283
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,84_168_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/84_168_1.jpg,chim,4,128,59,208,crop:84
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,347_189_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/347_189_1.jpg,Anh,3,128,82,150,crop:347
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,242_174_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/242_174_1.jpg,xẻ,2,128,74,166,crop:242
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,416_23_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/416_23_1.jpg,còn,3,128,91,135,crop:416
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,264_136_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/264_136_1.jpg,mươi,4,128,39,315,crop:264
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,122_63_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/122_63_1.jpg,ngắn,4,128,89,138,crop:122
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,43_149_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/43_149_1.jpg,cứ,2,128,157,78,crop:43
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,92_72_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/92_72_1.jpg,ký,2,128,144,85,crop:92
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,259_202_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/259_202_1.jpg,bao,3,128,77,160,crop:259
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,321_176_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/321_176_1.jpg,gắt,3,128,105,117,crop:321
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,86_76_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/86_76_1.jpg,500,3,128,85,145,crop:86
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,17_121_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/17_121_2.jpg,đó,2,128,124,99,crop:17
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,838_34_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/838_34_1.jpg,container,9,128,30,410,crop:838
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,220_43_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/220_43_1.jpg,bình,4,128,73,168,crop:220
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,30_102_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/30_102_1.jpg,và,2,128,108,114,crop:30
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,29_206_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/29_206_1.jpg,500,3,128,67,183,crop:29
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,120_214_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/120_214_1.jpg,phòng,5,128,79,156,crop:120
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,354_88_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/354_88_1.jpg,văn,3,128,89,138,crop:354
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,130_163_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/130_163_1.jpg,Trung,5,128,94,131,crop:130
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,322_114_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/322_114_1.jpg,một,3,128,86,143,crop:322
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,120_125_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/120_125_1.jpg,làm,3,128,96,128,crop:120
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,458_50_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/458_50_1.jpg,may,3,128,105,117,crop:458
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,171_81_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/171_81_1.jpg,tử,2,128,148,83,crop:171
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,416_142_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/416_142_1.jpg,đã,2,128,99,124,crop:416
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,76_163_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/76_163_1.jpg,do,2,128,104,118,crop:76
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,715_120_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/715_120_1.jpg,tương,5,128,95,129,crop:715
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,398_18_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/398_18_1.jpg,cơm,3,128,92,134,crop:398
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,229_241_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/229_241_1.jpg,vệ,2,128,157,78,crop:229
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,294_70_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/294_70_1.jpg,hoàn,4,128,80,154,crop:294
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,47_148_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/47_148_1.jpg,chị,3,128,142,87,crop:47
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,269_197_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/269_197_1.jpg,là,2,128,164,75,crop:269
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,679_18_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/679_18_1.jpg,người,5,128,118,104,crop:679
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,127_10_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/127_10_1.jpg,mua,3,128,58,212,crop:127
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,233_146_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/233_146_1.jpg,và,2,128,105,117,crop:233
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,689_18_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/689_18_1.jpg,hầm,3,128,110,112,crop:689
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,9_41_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/9_41_2.jpg,nghèo,5,128,78,158,crop:9
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,127_232_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/127_232_1.jpg,xin,3,128,77,160,crop:127
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,605_71_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/605_71_1.jpg,pháp,4,128,89,138,crop:605
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,52_49_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/52_49_1.jpg,các,3,128,95,129,crop:52
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,135_23_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/135_23_1.jpg,Trường,6,128,74,166,crop:135
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,181_97_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/181_97_1.jpg,các,3,128,70,176,crop:181
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,93_240_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/93_240_1.jpg,ông,3,128,139,88,crop:93
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,10_245_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/10_245_2.jpg,tự,2,128,118,104,crop:10
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,610_55_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/610_55_1.jpg,ngơi,4,128,70,176,crop:610
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,125_210_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/125_210_1.jpg,bảo,3,128,88,140,crop:125
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,811_118_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/811_118_1.jpg,rồi,3,128,92,134,crop:811
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,365_236_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/365_236_1.jpg,nhật,4,128,82,150,crop:365
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,352_130_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/352_130_1.jpg,ý,1,128,196,64,crop:352
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,706_51_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/706_51_1.jpg,đời,3,128,157,78,crop:706
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,7_161_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/7_161_2.jpg,sinh,4,128,79,156,crop:7
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,511_22_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/511_22_1.jpg,cho,3,128,106,116,crop:511
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,732_18_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/732_18_1.jpg,buổi,4,128,102,120,crop:732
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,145_46_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/145_46_1.jpg,nói,3,128,118,104,crop:145
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,186_15_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/186_15_1.jpg,ngon,4,128,88,140,crop:186
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,46_241_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/46_241_1.jpg,thì,3,128,93,132,crop:46
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,67_3_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/67_3_1.jpg,bằng,4,128,117,105,crop:67
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,474_52_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/474_52_1.jpg,su,2,128,100,123,crop:474
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,317_52_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/317_52_1.jpg,việc,4,128,115,107,crop:317
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,23_183_2.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/23_183_2.jpg,tôi,3,128,79,156,crop:23
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,427_6_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/427_6_1.jpg,phần,4,128,64,192,crop:427
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,484_130_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/484_130_1.jpg,Ngân,4,128,109,113,crop:484
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,172_2_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/172_2_1.jpg,dưới,4,128,77,160,crop:172
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,148_26_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/148_26_1.jpg,để,2,128,112,110,crop:148
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,435_24_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/435_24_1.jpg,HIV,3,128,64,192,crop:435
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,236_52_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/236_52_1.jpg,ông,3,128,146,84,crop:236
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,386_133_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/386_133_1.jpg,khi,3,128,77,160,crop:386
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,112_190_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/112_190_1.jpg,bị,2,128,197,64,crop:112
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,312_234_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/312_234_1.jpg,nghị,4,128,98,125,crop:312
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,267_104_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/267_104_1.jpg,tài,3,128,88,140,crop:267
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,58_161_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/58_161_1.jpg,âm,2,128,64,192,crop:58
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,78_115_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/78_115_1.jpg,mình,4,128,64,192,crop:78
/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images,138_205_1.jpg,/kaggle/input/datasets/huyyuh/3500-w/vn_handwritten_images/data/138_205_1.jpg,có,2,128,135,91,crop:138
